M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
28429,260,1554,bf16,N,N,273,-606629868,0.34179,0.34250,1.0021,4,29,347.4,0,1.0054
9252,6685,3096,fp32,T,T,82,-606620795,10.80412,11.43025,1.0580,4,5,41.2,0,1.0056
28705,2,20871,bf16,N,T,64,-606623149,1.20048,1.62426,1.3530,4,6,998.4,0,1.0008
5444,4800,759,fp16,N,T,227,-606604859,0.49594,0.80094,1.6150,4,13,242.1,0,1.0070
244,39,158,fp32,N,N,556,-606627988,0.00857,0.00790,0.9228,4,857,25.3,0,0.9985
4849,858,1452,fp16,N,N,92,-606603428,0.14841,0.19820,1.3355,4,49,223.8,0,1.0057
46,9,278,fp16,N,T,62,-606627649,0.00808,0.00777,0.9626,4,708,4.0,0,1.0021
2189,1794,2622,fp32,N,T,612,-606618391,0.65711,0.75746,1.1527,4,14,87.5,0,1.0106
1908,870,521,fp16,N,T,62,-606604822,0.04336,0.05093,1.1747,4,176,219.9,0,1.0024
5,90,737,bf16,T,T,4,-354,0.03927,0.06924,1.7633,4,116,3.6,0,1.0018
24,695,17880,bf16,N,T,64,-606623202,0.06654,0.23671,3.5574,4,43,387.4,0,1.0066
195,5830,1641,fp16,N,N,99,-606603424,0.07664,0.09942,1.2972,4,98,317.3,0,1.0020
63,1303,371,bf16,T,T,39,-606619899,0.01190,0.01122,0.9434,4,559,112.8,0,1.0114
430,9881,1316,bf16,T,N,231,-606605608,0.12437,0.13255,1.0658,4,72,354.9,0,1.0037
