M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
9077,29,2386,fp32,T,N,336,-621284173,0.03962,0.04073,1.0281,4,185,2220.1,0,0.6343
667,3558,2027,bf16,T,T,20,-621285691,0.08920,0.08908,0.9987,4,103,298.4,0,1.1633
2236,2,1516,bf16,N,T,32,-621290045,0.04356,0.07311,1.6783,4,118,156.2,0,0.9844
125,5,11025,fp16,T,T,22,-621291510,0.38083,0.39107,1.0269,4,26,7.5,0,0.9928
8541,187,17018,fp32,N,N,310,-621283932,0.64715,1.19769,1.8507,4,9,928.0,0,0.6435
15624,565,528,fp32,N,N,292,-621283898,0.12906,0.18278,1.4162,4,56,538.5,0,0.6701
320,84,23326,fp16,T,N,79,-390,0.41549,0.71154,1.7125,4,15,45.6,0,0.9632
184,2935,259,fp16,N,N,17,-621294410,0.02219,0.03655,1.6470,4,222,170.2,0,0.9751
26,869,6,fp16,T,N,71,-380,0.00669,0.01636,2.4462,4,529,15.1,0,1.0042
2103,627,4219,fp16,T,N,78,-621296106,0.10198,0.19192,1.8820,4,52,277.6,0,1.0403
16494,1275,7978,bf16,T,T,20,-621285693,0.97996,1.01890,1.0397,4,10,375.2,0,0.6621
5224,7882,5257,fp16,T,T,22,-621291510,1.00341,1.03956,1.0360,4,9,301.5,0,0.7177
14981,47,21,bf16,N,T,27,-349,0.00655,0.02229,3.4036,4,298,526.3,0,1.5519
19459,7596,18590,fp32,T,T,66,-621283236,56.51273,56.95400,1.0078,4,5,46.1,0,1.0413
1518,191,9569,fp16,N,N,22,-621294410,0.29653,0.39234,1.3231,4,26,114.2,0,0.9872
109,7005,28209,bf16,N,N,23,-621292873,1.08890,1.10071,1.0108,4,10,371.4,0,1.0137
510,6423,1,fp32,N,T,204,-621283473,0.00704,0.01192,1.6940,4,765,1865.8,0,0.9033
815,809,424,fp16,T,N,71,-621296107,0.02180,0.03432,1.5745,4,242,184.2,0,0.9931
6,1452,74,fp32,N,N,350,-621293378,0.00559,0.00584,1.0444,4,1413,83.4,0,0.9875
45,228,30,bf16,N,T,27,-349,0.00652,0.02328,3.5706,4,393,8.8,0,0.9995
1,8,1116,bf16,N,N,24,-9,0.00621,0.05869,9.4532,4,148,3.2,0,1.0046
546,173,6836,bf16,N,T,32,-621290045,0.14127,0.14176,1.0035,4,66,72.3,0,1.0139
182,1541,216,bf16,N,T,27,-349,0.01555,0.03083,1.9824,4,290,120.0,0,1.0053
118,136,3189,fp32,N,N,324,-621283957,0.01799,0.01936,1.0764,4,442,183.7,0,1.0156
44,57,67,fp16,T,T,22,-447,0.00663,0.01614,2.4347,4,497,3.6,0,1.0029
3909,18963,1041,fp16,T,N,71,-621296111,0.39426,0.38869,0.9859,4,24,872.8,0,0.7725
2,1661,2911,fp16,T,N,10,-390,0.01936,0.02063,1.0655,4,359,500.7,0,0.9777
8826,18061,764,fp16,T,T,22,-621291503,0.77936,0.81066,1.0402,4,12,870.9,0,0.6844
6,2,120,fp16,T,T,5,-445,0.00672,0.00651,0.9683,4,1193,0.3,0,0.9753
449,650,5004,fp16,T,T,22,-621291502,0.18883,0.18846,0.9981,4,51,64.4,0,1.1345
211,4095,31880,fp16,T,T,22,-621291499,1.19686,1.19428,0.9979,4,9,232.3,0,1.0183
18376,3791,19127,fp16,N,T,27,-621295777,5.82944,6.00982,1.0309,4,5,193.3,0,0.7327
27522,5497,2568,fp32,N,N,292,-621293201,7.29385,9.36579,1.2841,4,5,129.5,0,0.6840
20283,7094,8845,fp16,N,N,17,-621294412,5.40226,7.07542,1.3097,4,5,196.2,0,0.7888
166,785,19,fp32,T,N,240,-621293743,0.00554,0.00573,1.0338,4,1480,107.1,0,0.9701
57,107,5154,fp32,N,T,383,-621283524,0.01943,0.04729,2.4339,4,191,175.3,0,0.9876
4624,8043,17176,bf16,N,N,17,-621292877,2.62191,3.19178,1.2173,4,5,222.7,0,0.8319
425,359,362,fp16,T,N,71,-621296107,0.02039,0.03518,1.7252,4,249,57.8,0,0.9957
11,2901,9372,fp32,N,T,368,-621283654,0.04590,0.04175,0.9096,4,205,2381.0,0,0.7260
1454,2916,2,fp16,N,N,17,-173,0.00905,0.02792,3.0837,4,314,1875.0,0,1.1359
17,237,168,bf16,T,N,69,-616,0.01181,0.02399,2.0311,4,318,8.6,0,0.9895
1650,5474,10509,bf16,T,T,20,-621285692,0.52868,0.53017,1.0028,4,16,351.6,0,0.6677
22844,3,15793,fp16,T,T,22,-621291507,0.58286,0.58531,1.0042,4,17,1238.6,0,0.9578
151,27,26,fp32,N,T,217,-621283475,0.00663,0.00634,0.9563,4,1501,5.3,0,0.9793
57,69,1,fp16,N,T,27,-412,0.00669,0.02170,3.2415,4,347,2.4,0,0.9913
314,4787,64,fp16,T,N,71,-621296107,0.01201,0.02701,2.2495,4,326,555.1,0,1.0038
181,592,4,fp32,T,T,66,-621291447,0.00660,0.00627,0.9493,4,1312,66.8,0,0.9966
7288,9942,20335,bf16,N,N,17,-621292879,5.77683,7.90955,1.3692,4,5,171.5,0,0.8423
9,1,8188,fp16,N,N,5,-9,0.00613,0.31611,51.5318,4,31,26.7,0,0.9599
22822,1704,1073,fp16,N,T,27,-621295777,0.31307,0.34030,1.0870,4,29,665.0,0,0.6751
21,163,37,fp16,N,T,27,-408,0.00694,0.02308,3.3261,4,304,3.9,0,1.5307
15300,16315,9770,fp16,N,T,27,-621295777,10.24923,10.63492,1.0376,4,5,157.7,0,0.8483
6,4866,6,bf16,N,N,17,-257,0.00575,0.02449,4.2552,4,362,30.5,0,0.9841
174,4534,14313,bf16,T,T,20,-621285686,0.54678,0.55375,1.0127,4,18,252.3,0,0.9858
34,1,545,fp16,N,N,2,-9,0.00296,0.06500,21.9850,4,136,12.9,0,0.9811
1201,13596,13949,fp32,N,N,292,-621283818,4.57513,5.00336,1.0936,4,5,194.7,0,0.7178
2,20237,279,fp32,N,T,367,-621283745,0.00965,0.02701,2.8005,4,302,2358.3,0,0.9930
21,12692,10048,fp32,N,T,342,-621292900,0.20365,0.64855,3.1846,4,16,2514.2,0,0.7190
23,27,1152,fp16,N,T,33,-409,0.02333,0.05448,2.3355,4,176,5.0,0,0.9832
2145,29,299,fp32,T,N,308,-621293508,0.00645,0.00648,1.0057,4,1283,441.9,0,0.9995
3,2501,1,fp32,N,N,330,-621283990,0.00619,0.00618,0.9983,4,1574,6.5,0,1.0000
284,428,391,fp32,N,N,292,-621283823,0.00628,0.00648,1.0320,4,1287,254.8,0,1.0216
6929,2,1664,bf16,N,T,32,-621290045,0.04016,0.07299,1.8174,4,116,575.7,0,0.9918
769,1546,1270,fp32,T,N,326,-621284392,0.05039,0.07430,1.4744,4,134,327.7,0,0.8865
10661,6140,19,fp32,T,N,238,-621284348,0.10509,0.09732,0.9261,4,86,2503.7,0,0.6206
81,9847,40,fp16,N,N,17,-170,0.00734,0.02640,3.5982,4,349,543.1,0,1.1656
10505,22,30109,fp32,T,N,380,-621284175,0.41157,1.56602,3.8050,4,7,3082.7,0,0.7519
22694,9080,12124,fp16,T,T,22,-621291511,9.70590,9.79652,1.0093,4,5,164.3,0,0.6860
6,94,2,bf16,N,N,17,-262,0.00687,0.02456,3.5758,4,371,0.4,0,0.9781
22286,252,21620,fp16,T,T,22,-621291505,0.93389,0.96745,1.0359,4,10,1067.6,0,0.8188
2,18,29,fp32,N,T,276,-621283742,0.00640,0.00639,0.9987,4,1611,0.4,0,0.9715
5208,24329,17673,fp16,N,T,27,-621295777,9.93739,10.20660,1.0271,4,5,156.1,0,0.7493
26,6,19596,fp16,T,T,22,-621291505,0.66284,0.68203,1.0290,4,15,1.9,0,0.9931
2023,2012,17,bf16,T,N,69,-611,0.01304,0.02798,2.1454,4,314,1259.0,0,1.0027
32490,2,116,fp32,N,T,370,-621292930,0.00696,0.01004,1.4412,4,829,2202.0,0,1.0039
7105,132,1519,bf16,N,N,23,-621292873,0.06090,0.07764,1.2750,4,107,422.6,0,0.9823
72,2,68,fp32,T,N,201,-621293452,0.00655,0.00636,0.9722,4,1590,3.2,0,0.9850
4268,15560,4354,bf16,N,N,17,-621292879,1.23305,1.51878,1.2317,4,7,355.5,0,0.8799
3,361,6308,bf16,N,T,32,-621290045,0.12981,0.12961,0.9985,4,66,35.4,0,0.9740
1872,189,336,fp32,T,T,66,-621291435,0.00760,0.00939,1.2359,4,482,550.9,0,1.0190
1,4,199,fp32,N,T,444,-621283730,0.00648,0.00642,0.9909,4,1545,0.6,0,0.9921
7137,32240,1995,bf16,N,N,17,-621292879,1.95262,2.43749,1.2483,4,5,551.8,0,0.8065
129,20417,32,fp32,T,T,66,-621291425,0.00959,0.01799,1.8766,4,443,1373.4,0,0.9374
3310,6,59,bf16,T,T,20,-152,0.00722,0.01765,2.4455,4,490,65.2,0,0.9843
32439,21,2,bf16,T,T,20,-152,0.00665,0.01432,2.1542,4,592,429.4,0,1.0091
55,5179,848,fp32,T,N,332,-621293574,0.01352,0.01508,1.1152,4,611,1397.4,0,0.9542
38,2871,278,fp16,N,T,27,-408,0.01823,0.03292,1.8060,4,286,112.7,0,0.9943
5158,15973,1100,fp16,T,N,71,-621296100,0.46301,0.59015,1.2746,4,16,812.2,0,0.6840
79,11926,2,fp16,N,T,27,-412,0.00684,0.02060,3.0112,4,379,557.9,0,0.9868
3,3,207,fp32,N,T,443,-621283739,0.00621,0.00620,0.9989,4,1140,0.8,0,1.0009
2308,1065,9,bf16,T,T,20,-152,0.00880,0.01416,1.6097,4,611,1124.5,0,1.0092
2865,7350,10128,fp32,N,T,312,-621283677,4.46730,7.66893,1.7167,4,5,111.5,0,0.6571
4980,117,75,fp32,N,T,317,-621293013,0.00616,0.00613,0.9950,4,1367,626.7,0,0.9982
9506,544,4152,fp16,T,N,76,-621296106,0.14263,0.22603,1.5847,4,44,730.1,0,0.6718
75,28514,14573,fp32,T,T,66,-621291428,1.37656,1.97290,1.4332,4,6,1216.8,0,0.7277
4076,3694,93,bf16,T,T,20,-621285689,0.03435,0.04461,1.2986,4,226,1795.3,0,0.9159
6,31,1842,bf16,N,T,32,-350,0.03929,0.07954,2.0244,4,121,3.5,0,1.0054
3656,196,69,fp32,N,N,264,-621283776,0.00651,0.00757,1.1628,4,900,603.5,0,0.9927
5086,8965,14443,fp16,T,T,22,-621291511,2.73613,2.95868,1.0813,4,5,215.0,0,0.7125
7620,396,4,bf16,T,T,20,-152,0.00823,0.02250,2.7338,4,386,1474.2,0,0.9761
1819,17250,841,bf16,T,T,20,-621285687,0.18403,0.19208,1.0437,4,43,856.3,0,0.6867
7985,849,7,fp32,N,N,264,-621293161,0.01203,0.01457,1.2114,4,642,2274.4,0,1.0954
18,159,84,fp16,T,T,22,-445,0.00669,0.01734,2.5908,4,447,6.2,0,0.9686
94,4112,6,fp32,N,T,272,-621292928,0.00660,0.00640,0.9683,4,1507,249.4,0,1.1593
1412,6821,26980,fp32,T,N,298,-621284180,5.84179,12.28371,2.1027,4,5,158.7,0,0.7387
10,513,330,fp16,T,T,22,-445,0.01327,0.02588,1.9497,4,346,27.6,0,0.9770
3098,16038,16675,bf16,T,N,69,-621290012,3.17611,4.31095,1.3573,4,5,263.5,0,0.7174
6,9815,11307,bf16,N,T,32,-621290049,0.23151,0.41751,1.8034,4,25,960.3,0,0.9686
20,91,32,fp32,T,T,66,-621291441,0.00549,0.00570,1.0379,4,1567,3.9,0,0.9749
67,4268,1090,fp32,T,T,66,-621283242,0.02030,0.02441,1.2028,4,380,987.6,0,0.9195
9647,16912,786,fp32,T,N,296,-621284024,2.42361,2.54693,1.0509,4,5,303.7,0,0.6676
57,13,119,fp32,N,T,353,-621283652,0.00635,0.00653,1.0277,4,1427,5.7,0,0.9643
3093,5641,2453,bf16,N,T,27,-621290035,0.20787,0.21167,1.0183,4,36,541.9,0,0.7609
3834,7220,14,fp32,N,N,308,-621283963,0.04758,0.06244,1.3121,4,160,2340.0,0,0.8303
22470,508,5716,fp16,N,N,17,-621294414,0.34588,0.34238,0.9899,4,23,891.5,0,0.6418
1,11091,168,bf16,N,N,18,-9,0.00554,0.03102,5.6036,4,299,681.3,0,0.9812
11110,6255,5480,fp16,T,T,22,-621291507,1.50622,1.50612,0.9999,4,7,310.9,0,0.7557
4,2787,38,bf16,N,N,17,-257,0.00676,0.02640,3.9080,4,309,38.0,0,0.9729
26399,7999,2539,fp16,N,N,17,-621294415,2.51281,3.17714,1.2644,4,5,405.7,0,0.8042
312,3390,23,fp16,T,T,22,-445,0.00658,0.01560,2.3715,4,550,669.1,0,1.0119
23202,11739,1048,fp32,T,N,296,-621293475,5.29912,5.62105,1.0608,4,5,233.2,0,0.6553
8948,898,8145,bf16,T,N,76,-621289987,0.31090,0.41924,1.3485,4,23,619.3,0,0.8136
209,76,125,fp32,T,T,66,-621283248,0.00584,0.00615,1.0517,4,1435,35.3,0,0.9510
39,32421,28462,bf16,T,T,20,-621285694,1.33453,1.36844,1.0254,4,7,1388.4,0,0.6847
2273,2488,13432,fp16,N,T,33,-621295777,0.41019,0.56453,1.3763,4,17,367.0,0,0.7750
3121,131,8770,fp32,T,T,66,-621291435,0.16972,0.55051,3.2437,4,19,681.8,0,0.6203
6,5161,3526,fp16,T,N,11,-390,0.09104,0.14038,1.5420,4,64,401.6,0,0.9932
9,2,13188,bf16,N,N,8,-258,0.35408,0.46893,1.3244,4,21,0.8,0,0.9734
1881,8029,469,bf16,N,N,17,-621292875,0.06402,0.07348,1.1479,4,129,1088.9,0,0.7793
4,10667,64,fp32,T,T,66,-621291443,0.00662,0.01032,1.5600,4,734,438.7,0,1.1985
1581,14843,1791,bf16,N,T,27,-621290049,0.29983,0.34211,1.1410,4,28,509.3,0,0.6477
47,432,17,fp32,T,T,66,-621291439,0.00661,0.00644,0.9738,4,1486,17.2,0,1.2173
122,160,1188,fp16,N,T,33,-409,0.02614,0.05967,2.2827,4,163,28.6,0,0.9945
18,35,39,fp32,T,T,66,-621291436,0.00662,0.00633,0.9560,4,1590,1.6,0,0.9925
15490,117,544,fp16,N,N,17,-621294410,0.02950,0.04433,1.5029,4,197,821.4,0,1.0364
1591,14477,1794,fp32,N,N,292,-621283809,0.84162,0.99204,1.1787,4,10,246.5,0,0.6548
1429,5101,11172,bf16,N,T,32,-621290049,0.38766,0.48841,1.2599,4,19,451.6,0,0.6899
1,1296,246,bf16,N,T,28,-9,0.00390,0.03233,8.2899,4,263,165.0,0,0.9686
1775,31462,793,fp32,T,N,296,-621284073,0.88807,1.02953,1.1593,4,9,370.2,0,0.6577
31178,151,2018,bf16,T,N,78,-621290012,0.11728,0.11970,1.0207,4,80,1238.7,0,0.7772
2082,30094,32505,fp16,N,N,17,-621294413,9.97656,14.78545,1.4820,4,5,234.8,0,0.6567
2431,2,2555,fp32,T,T,66,-621291435,0.02753,0.04794,1.7412,4,190,903.8,0,0.9934
474,414,12849,fp32,N,T,312,-621292951,0.11138,3.39746,30.5026,4,5,416.8,0,0.9406
522,110,25324,bf16,T,N,80,-621289993,0.50549,0.77155,1.5263,4,13,63.8,0,0.9827
62,80,3971,fp16,N,T,33,-409,0.08327,0.14730,1.7690,4,64,13.8,0,0.9878
3036,13,3690,fp32,T,T,66,-621291435,0.03875,0.04875,1.2579,4,184,1165.4,0,1.0181
6300,21618,10163,bf16,N,T,27,-621290049,6.13620,6.60355,1.0762,4,5,181.3,0,0.7999
2700,5,44,fp16,N,T,27,-408,0.00675,0.02598,3.8495,4,348,43.3,0,0.9847
39,5058,10158,fp32,T,N,368,-621284134,0.12351,0.63542,5.1445,4,16,1683.1,0,0.8158
2000,2476,9015,bf16,N,N,23,-621292879,0.37055,0.39843,1.0752,4,25,271.2,0,0.9133
17385,5407,3094,fp16,N,N,17,-621294412,1.34680,1.60795,1.1939,4,7,383.9,0,0.7890
33,7,750,fp16,T,N,5,-388,0.02722,0.04836,1.7770,4,177,2.2,0,0.9697
1454,2414,29,fp32,T,N,238,-621284040,0.00905,0.01317,1.4559,4,686,1601.2,0,0.8063
4073,1103,8437,bf16,N,N,23,-621292876,0.36895,0.38282,1.0376,4,26,285.4,0,0.9408
9899,2588,1175,fp32,T,N,296,-621284348,0.67687,0.95736,1.4144,4,10,238.1,0,0.6364
1,1250,13,fp32,T,T,21,-621291435,0.00648,0.00612,0.9443,4,1548,10.8,0,0.9696
9290,9875,2664,bf16,T,T,20,-621285693,1.02058,1.08979,1.0678,4,9,459.6,0,0.8070
6297,2,781,fp16,T,T,22,-445,0.03695,0.04143,1.1212,4,207,267.6,0,0.9772
1516,9656,31304,bf16,T,N,69,-621290000,1.86919,2.33468,1.2490,4,5,405.5,0,0.6550
2,14211,819,bf16,N,N,23,-621292873,0.03804,0.05689,1.4957,4,157,615.1,0,0.9772
86,7564,32,bf16,T,T,20,-150,0.00673,0.01568,2.3311,4,518,459.6,0,0.9976
8648,31,5,bf16,T,T,20,-152,0.00686,0.01424,2.0745,4,563,168.9,0,1.0014
5449,2082,15345,bf16,T,T,20,-621285693,0.80233,0.85715,1.0683,4,11,344.6,0,0.6666
12,14,13995,fp16,T,N,78,-391,0.02459,0.43195,17.5646,4,24,29.6,0,0.9623
21560,19197,5428,fp16,N,N,17,-621294415,10.22445,12.42866,1.2156,4,5,205.2,0,0.8815
3,130,3909,fp16,N,N,22,-171,0.08139,0.15343,1.8852,4,58,12.8,0,0.9792
295,15,1305,fp32,T,N,326,-621284104,0.01049,0.01074,1.0238,4,782,156.0,0,0.9818
7808,1,8577,bf16,T,N,10,-9,0.16715,2.10092,12.5688,4,5,801.6,0,0.9507
3943,544,3690,fp16,T,N,77,-621296106,0.08987,0.16929,1.8838,4,58,464.0,0,0.9101
18,4747,150,fp16,N,T,27,-408,0.01106,0.02833,2.5614,4,299,160.2,0,0.9746
410,18728,140,bf16,N,T,27,-621290045,0.02735,0.03086,1.1284,4,302,1319.0,0,1.0164
2,15,6733,bf16,T,N,13,-620,0.01802,0.01721,0.9551,4,390,12.7,0,0.9556
8057,18566,1933,bf16,T,T,20,-621285697,1.31704,1.31251,0.9966,4,8,532.5,0,0.8713
43,5175,25,fp32,T,T,66,-621283254,0.00572,0.00590,1.0314,4,1321,246.7,0,0.9864
3495,1284,64,bf16,N,T,27,-621290045,0.01409,0.02637,1.8723,4,356,1317.7,0,1.0398
5,3314,2962,fp32,T,N,350,-621284160,0.02018,0.10114,5.0118,4,86,1951.8,0,0.9241
181,12,15597,fp32,T,T,66,-621291435,0.15109,0.96094,6.3601,4,11,79.8,0,0.9942
19,1,29,fp32,T,N,143,-621284036,0.00564,0.00591,1.0479,4,1827,0.4,0,1.0077
11,27,228,fp32,T,N,326,-621284082,0.00659,0.00670,1.0167,4,1234,5.4,0,1.0069
185,6,525,fp32,N,N,358,-621293214,0.00623,0.00621,0.9966,4,1208,65.1,0,1.0152
2286,1463,6533,fp32,N,N,292,-621293215,0.47460,0.54911,1.1570,4,17,234.6,0,0.6954
2939,11902,261,fp16,T,N,71,-621296072,0.10862,0.10724,0.9873,4,85,1359.5,0,0.7743
14521,10677,3580,fp16,N,N,17,-621294414,2.46836,2.95480,1.1971,4,5,324.3,0,1.1284
102,245,1547,bf16,T,N,77,-617,0.03132,0.08153,2.6028,4,106,37.5,0,0.9685
504,177,475,fp16,T,T,22,-445,0.01838,0.03238,1.7618,4,276,54.6,0,1.0003
5,16,3,fp32,N,T,305,-621283728,0.00638,0.00641,1.0046,4,1367,0.1,0,0.9914
825,5469,8382,fp32,T,N,310,-621284068,0.84826,0.85164,1.0040,4,12,270.1,0,0.7112
2,5,2,bf16,T,N,3,-616,0.00671,0.00645,0.9613,4,1601,0.0,0,0.9550
5022,380,7747,fp32,T,N,336,-621284187,0.36454,0.54412,1.4926,4,18,480.1,0,0.6512
183,232,25,fp16,N,T,27,-408,0.00676,0.02341,3.4605,4,392,28.2,0,0.9875
6598,3034,898,fp32,N,T,356,-621283626,0.42984,0.50023,1.1638,4,21,266.8,0,0.6560
6915,10,2172,fp32,N,T,364,-621293002,0.01879,0.07350,3.9111,4,120,3216.3,0,0.9717
4939,3388,1511,bf16,N,N,17,-621292867,0.13358,0.13176,0.9864,4,52,689.5,0,0.7199
2,6,19920,fp16,N,T,33,-409,0.35454,0.63709,1.7969,4,16,0.9,0,0.9607
8429,382,2,bf16,T,T,20,-152,0.00798,0.02505,3.1403,4,365,1619.3,0,1.0236
1,4,2248,fp16,N,T,34,-9,0.00402,0.09117,22.6676,4,101,5.6,0,0.9762
11424,5070,4900,fp32,N,T,356,-621293072,5.20476,5.88787,1.1312,4,5,106.6,0,0.7012
127,20815,487,bf16,T,N,69,-621289992,0.02561,0.04159,1.6242,4,212,1209.4,0,0.9836
1318,5229,2250,fp16,T,N,75,-621296107,0.10310,0.12534,1.2157,4,69,553.2,0,0.7611
3,24,169,fp32,T,N,142,-621284107,0.00644,0.00634,0.9856,4,1204,2.9,0,0.9681
24468,3341,2419,fp16,N,N,17,-621294413,0.99612,0.99978,1.0037,4,10,463.3,0,0.8317
188,1081,808,fp32,T,T,66,-621291435,0.01099,0.01931,1.7569,4,434,447.1,0,0.9997
398,977,14543,bf16,T,N,79,-621289993,0.29714,0.45087,1.5174,4,21,139.8,0,1.1679
530,7,5,bf16,T,T,20,-150,0.00666,0.01335,2.0040,4,637,3.0,0,0.9788
640,166,5173,fp32,N,T,321,-621283512,0.03067,0.04852,1.5819,4,199,557.6,0,0.9338
17,11,5096,fp32,T,T,66,-621291435,0.05139,0.08940,1.7396,4,101,11.1,0,0.9735
1056,3374,3067,fp16,N,T,33,-621295773,0.10635,0.12959,1.2186,4,75,389.5,0,1.0028
21,1184,1445,fp32,N,N,306,-621293212,0.01041,0.01226,1.1775,4,681,678.7,0,0.9963
18,7,6283,fp32,T,T,66,-621291435,0.06283,0.07661,1.2193,4,115,10.0,0,0.9577
6827,2732,4397,fp16,N,N,17,-621294412,0.35119,0.35525,1.0116,4,24,451.8,0,0.8074
1,15,617,bf16,T,N,4,-9,0.00454,0.03866,8.5125,4,238,4.4,0,0.9805
9650,40,11396,fp32,T,N,411,-621284152,0.25633,0.73640,2.8728,4,14,1729.2,0,0.8341
3,367,579,bf16,T,N,3,-616,0.03045,0.03766,1.2368,4,244,14.2,0,1.0385
1019,232,253,bf16,N,N,17,-257,0.01828,0.03487,1.9076,4,240,86.4,0,0.9908
2603,328,209,fp16,N,T,27,-408,0.01928,0.03321,1.7227,4,284,240.7,0,1.0020
8308,14502,3778,fp32,N,T,356,-621283525,8.64599,9.13812,1.0569,4,5,95.6,0,0.7592
1901,3907,108,fp16,N,T,27,-621295773,0.02492,0.03064,1.2296,4,277,1242.4,0,0.9814
364,308,683,fp16,T,N,71,-621296107,0.02678,0.04581,1.7108,4,186,51.0,0,0.9723
1,35,615,fp32,T,T,21,-9,0.00381,0.01427,3.7493,4,613,23.3,0,1.0039
6460,255,7674,fp16,N,N,22,-621294410,0.30408,0.32386,1.0650,4,30,360.6,0,1.0115
2745,1331,13788,fp32,N,T,312,-621283639,1.20785,3.70333,3.0661,4,5,198.2,0,0.7542
28265,7826,7645,bf16,N,N,17,-621292879,6.79111,9.00580,1.3261,4,5,211.5,0,0.7423
25102,274,6857,fp16,N,T,33,-621295777,0.30282,0.37934,1.2527,4,25,1240.1,0,0.6365
14221,14799,83,bf16,N,T,27,-621290046,0.40237,0.56570,1.4059,4,18,2104.2,0,0.7871
1,138,229,bf16,T,T,4,-9,0.00390,0.02324,5.9625,4,363,16.5,0,0.9911
8192,17,51,bf16,T,N,69,-607,0.00674,0.02654,3.9360,4,299,206.8,0,1.0001
387,9164,377,fp16,N,N,17,-621294410,0.02836,0.04291,1.5133,4,218,754.2,0,1.0182
10116,12554,16095,bf16,T,T,20,-621285693,7.36093,8.31493,1.1296,4,5,168.1,0,0.6894
30394,533,109,bf16,T,T,20,-621285686,0.05167,0.05873,1.1367,4,156,1384.7,0,0.9316
16426,150,372,fp16,T,T,22,-621291498,0.02904,0.03603,1.2407,4,253,764.1,0,0.9985
5,2,2,bf16,N,T,27,-353,0.00664,0.02381,3.5873,4,358,0.0,0,0.9709
541,8810,10921,fp16,N,T,33,-621295777,0.34758,0.46342,1.3333,4,19,642.5,0,0.7489
2,359,6,bf16,N,N,17,-257,0.00674,0.02432,3.6099,4,382,1.1,0,0.9741
530,11512,3569,fp32,N,T,312,-621283663,0.47264,0.65331,1.3823,4,16,415.4,0,0.6669
1011,33,50,fp16,T,N,71,-380,0.00667,0.01966,2.9467,4,427,35.7,0,0.9691
600,771,298,bf16,T,N,69,-621289994,0.01929,0.03101,1.6077,4,275,138.3,0,1.0259
30286,17,72,bf16,T,T,20,-150,0.01417,0.01749,1.2349,4,452,453.4,0,1.0209
12463,22740,826,bf16,N,T,27,-621290050,1.33595,1.38891,1.0396,4,7,892.1,0,0.7545
5479,23184,86,fp16,N,N,17,-621294407,0.19269,0.21335,1.1072,4,46,2662.4,0,0.7170
4125,16070,25745,bf16,T,T,20,-621285694,6.83552,7.41477,1.0847,4,5,190.9,0,0.6477
2230,57,4,fp32,T,N,266,-621293437,0.00656,0.00635,0.9684,4,1307,83.1,0,0.9849
316,3942,3062,fp16,N,N,22,-621294410,0.10541,0.13008,1.2340,4,69,294.6,0,1.0146
346,6,3,bf16,T,T,20,-153,0.00675,0.01323,1.9607,4,646,1.5,0,0.9826
2476,621,11347,fp16,T,T,22,-621291500,0.44068,0.44031,0.9992,4,22,173.4,0,1.1549
532,1083,105,fp32,N,N,264,-621293214,0.00635,0.00634,0.9995,4,1201,470.0,0,0.9802
1267,4864,470,fp32,T,N,296,-621284039,0.08281,0.12351,1.4914,4,79,436.9,0,0.6684
12,29,3,bf16,N,N,17,-262,0.00669,0.02452,3.6650,4,373,0.2,0,0.9758
621,776,19724,bf16,N,T,32,-621290049,0.37640,0.63713,1.6927,4,16,151.5,0,1.0038
688,8,480,fp16,T,N,71,-621296105,0.01870,0.03003,1.6061,4,291,36.9,0,0.9821
1,2862,351,fp32,T,T,21,-9,0.00467,0.00965,2.0690,4,831,864.0,0,1.0304
84,27311,26,bf16,T,N,69,-611,0.01191,0.01508,1.2661,4,581,889.8,0,1.0174
1699,12290,455,fp32,T,T,66,-621283240,0.23514,0.26113,1.1105,4,31,463.5,0,0.7641
30,645,347,fp32,N,T,344,-621293080,0.00643,0.00635,0.9877,4,1432,157.8,0,0.9757
11734,2016,318,fp32,N,N,336,-621293195,0.16785,0.19230,1.1457,4,38,667.9,0,0.6700
415,145,3371,fp16,N,T,33,-621295773,0.07854,0.12991,1.6540,4,67,51.1,0,0.9750
5156,883,31659,fp32,N,N,292,-621283963,2.82234,2.87355,1.0181,4,5,277.4,0,0.6697
4,1,88,fp16,T,N,4,-9,0.00413,0.01179,2.8542,4,679,0.2,0,0.9799
6013,554,27686,bf16,T,T,20,-621285693,1.07266,1.08440,1.0109,4,9,351.4,0,0.9484
8091,1263,10,fp16,T,N,71,-621296072,0.02345,0.03168,1.3509,4,294,1750.9,0,0.9640
40,62,2,fp16,T,T,22,-447,0.00550,0.01310,2.3808,4,605,1.9,0,1.0503
1550,11628,368,fp16,N,T,27,-621295773,0.08056,0.10359,1.2858,4,96,1015.3,0,0.7231
7641,9101,70,fp32,T,T,66,-621283239,0.20368,0.21913,1.0759,4,41,1388.7,0,0.8277
954,11193,4145,fp16,N,N,22,-621294414,0.30089,0.31540,1.0482,4,27,476.6,0,0.6891
11,2,601,bf16,T,N,3,-616,0.03143,0.03687,1.1732,4,258,0.5,0,0.9766
1378,3885,2,fp16,N,N,17,-173,0.01085,0.02826,2.6050,4,326,1975.6,0,1.0161
92,1,1443,fp16,N,T,34,-9,0.00392,0.06920,17.6700,4,126,68.6,0,0.9757
